-8.5255,-2.1084,-2.4537,3.4072,-2.4906
1.9156,1.8537,-1.7264,-0.81615,-0.0055131
-5.7432,-1.6349,3.6024,-9.2422,3.5357
0.90574,-0.44396,-0.4344,-1.7505,1.0454
5.6001,-1.0133,8.0628,-1.3347,1.5923
2.4663,1.4108,-2.0587,3.5689,-0.99286
2.4813,-4.6745,-1.3694,2.8195,-2.4328
-1.793,4.3847,2.1162,2.1659,-0.044294
-10.533,-5.8908,3.4081,2.9972,-5.9201
-7.5126,0.42718,-2.5024,2.6955,-3.7386
-1.2986,0.39494,2.0061,-2.0965,-0.38268
-0.11098,6.8814,-1.798,0.46749,-2.1134
-7.7303,-1.5436,5.5219,-0.87795,-2.9088
5.6738,5.6183,-2.305,-2.2713,1.0742
1.606,2.5836,1.4427,-1.5714,0.59316
4.2714,-3.7259,-0.44149,0.78126,2.7689
-14.062,-4.997,-1.9023,3.6657,1.1538
1.213,-7.3027,3.8164,3.626,3.938
2.7096,1.1976,-0.066751,2.5899,-0.2387
-4.2425,-2.2901,4.0796,0.91268,4.0057
0.21689,-0.48082,-0.25774,2.9489,4.399
6.3548,3.1124,-0.25104,-2.609,-0.6174
-0.95895,4.9558,6.1855,-2.1105,-3.0525
-6.6241,5.6573,2.844,3.711,0.14974
-8.1383,-0.84738,-1.0701,-2.3436,0.56631
-6.6195,-2.2288,-5.9716,-0.49186,-2.5364
2.4682,-0.23181,1.439,1.3454,-5.5663
-0.61086,3.495,6.0031,-2.5958,-2.6193
1.5367,0.77192,1.4283,0.34274,0.25887
-8.0418,-7.3707,2.6315,-4.0914,-3.9305
2.2167,-1.022,-0.074769,-2.0521,5.5352
0.37286,-1.016,-1.2154,2.0585,0.95506
-5.3606,2.6604,-1.5716,0.90383,-0.24667
0.017194,-2.0769,-0.88162,-0.077899,-0.36957
-4.9592,0.53004,0.83521,0.85361,-2.1439
-3.7265,2.9033,1.3284,2.6232,-0.89102
-0.40491,6.3429,-0.30318,0.48422,-1.2612
-5.6861,-2.4978,-3.7718,-1.0057,-2.1705
-2.81,-4.6411,1.2566,-0.46978,2.8793
-3.061,5.3912,0.43164,-1.4034,-2.394
-2.6305,0.54475,0.040514,2.3399,-1.2891
0.55829,1.5497,0.12347,0.67229,-1.4275
-6.6087,-0.18468,5.134,1.8158,-0.4889
1.5697,2.6172,1.5543,2.9312,-8.0312
0.21951,2.661,-12.832,-5.0607,1.5027
3.6542,3.9456,-1.5004,-1.5699,-3.0179
1.6931,6.551,-1.5246,0.47828,1.4939
-1.7435,4.9968,3.7213,-4.0009,0.43027
3.9672,2.7241,-0.011263,-1.9458,-5.5844
1.6852,-4.0194,2.9117,-0.16753,-0.040249
4.1999,-2.6052,1.5706,5.1055,0.80543
3.6591,0.13783,-1.6901,-0.86368,-3.3628
-9.7087,-4.4063,-2.3049,0.63067,0.2386
4.6703,0.67902,-1.6824,1.6721,-0.87001
4.3532,0.58078,4.5212,-4.5335,-1.5959
1.3765,6.9653,1.69,-0.48313,-0.6681
-1.7171,0.31702,1.4514,-2.934,-2.2338
-9.4538,-7.4189,-0.99678,-1.926,0.2418
2.4212,3.666,7.8196,-3.4764,3.0382
0.93304,5.213,-1.0621,-3.4523,-1.9537
-0.66006,1.2012,-4.1043,-1.3744,-0.43241
0.083859,4.4639,-1.2347,4.042,-1.771
1.9165,5.5585,3.3878,2.3202,-2.0649
3.738,0.79013,-4.0087,0.61635,0.84395
-4.2351,1.9349,-1.6692,4.8575,-2.6686
0.60771,1.205,-3.9484,0.81335,-2.5087
-0.098589,-0.54144,-0.24157,2.7085,-2.3279
1.7631,-4.7596,-0.56148,-1.8066,3.8795
-0.96891,0.23375,-6.1777,-0.75444,-2.6722
2.1567,1.031,-4.7876,-0.0087804,4.7552
-1.4369,0.57214,-3.2248,-5.0131,0.57928
4.9216,3.9661,-0.95654,0.22946,-4.7365
-7.2331,2.0981,1.78,-1.2534,-1.0283
-5.4625,-4.5508,1.7014,1.4157,0.96268
-2.2043,7.0999,0.52932,7.2675,-6.5196
-7.6985,-7.4647,2.2999,-0.31419,4.7944
0.95091,-1.4089,-2.5955,0.22909,2.2312
4.1644,0.36169,-5.8241,-0.86661,-4.4903
-7.8365,-3.7583,-0.66114,-0.36149,0.3773
2.3529,-1.4069,-4.8757,-2.0738,3.9118
-10.711,-1.004,5.058,0.46757,0.21865
1.6724,-1.063,1.8004,1.0732,-0.6663
-2.3313,1.9335,-0.85494,1.9015,1.1058
0.46064,4.1972,-0.70539,1.1635,2.1539
-4.4427,-8.0322,1.453,2.145,4.9952
-4.7508,4.9489,-0.097546,-2.2219,1.1618
-4.6864,-0.80393,1.4952,2.111,1.5848
-9.0837,-0.14389,0.7756,-3.3995,4.7195
4.1728,-0.61409,-3.4313,-0.36543,4.1194
1.1083,1.2311,1.8715,-2.3431,4.0043
-6.0691,2.6113,1.7089,-2.4126,0.015137
0.50224,0.60286,5.8813,-0.50169,1.2061
3.3215,-3.7148,1.4507,2.879,-1.2786
2.3184,1.599,2.3211,0.10604,1.6963
1.4516,2.3373,-3.1243,-0.21667,1.733
1.828,-1.005,-3.6598,-0.0051831,-3.2709
-9.7037,3.9888,-5.9583,-0.51233,-0.079678
-2.352,-6.8962,1.2325,-1.5678,0.22888
-5.6438,-2.6329,2.6752,-0.81838,-5.6341
-2.1894,-1.0575,0.34097,1.6819,-2.8447
-0.28548,3.1893,4.4109,1.0184,1.0103
-0.51874,0.80191,-1.2136,2.0134,2.0549
-4.4245,-2.8351,-1.4547,6.5024,-3.512
-9.4214,0.29337,0.27701,1.0256,-0.31754
0.40649,-3.9907,1.1874,-1.3611,0.052106
0.26127,3.2935,0.45202,3.036,1.45
-0.28618,8.3099,2.5224,-0.91656,-0.102
-0.94458,-1.1668,3.4058,-0.39056,1.7824
-3.3435,1.726,0.50085,1.1434,-0.97045
4.1046,2.1315,-4.2581,-1.2762,-0.96838
1.0694,0.30435,1.7757,0.091985,-0.73233
-4.4091,-0.18757,-3.0953,-0.51854,3.6454
-2.8161,10.961,3.556,1.4663,-2.9375
2.6299,-1.9904,-3.3022,0.42179,-2.3778
1.2707,-0.91706,0.078562,1.4037,0.0019163
-3.9131,-2.6398,2.2321,1.59,-1.2916
-3.0621,-1.2769,1.771,-3.062,0.35675
4.8283,-1.1015,-0.27299,3.1358,0.22488
-2.3199,3.2397,-7.099,-1.8001,-1.4026
-2.3633,3.0745,6.1938,3.0613,-2.8952
4.388,-7.2674,9.9979,-1.3917,1.2375
3.2334,0.35276,-1.8238,4.8161,0.32823
-4.7697,1.2733,1.1686,-1.4356,0.51981
-3.5213,-2.4392,-5.3995,-1.9823,1.5536
-5.3434,-9.0526,-1.4704,0.50393,0.33506
-3.2036,6.6071,-0.50414,-1.3306,-0.56783
3.1336,0.6442,-1.0503,1.9751,-1.1946
-10.62,-4.033,0.18774,-4.3845,1.1289
1.2773,3.8612,3.1515,2.6138,-0.99811
2.2419,-10.502,2.1596,-1.4103,-1.0398
-0.57338,4.4261,-6.065,0.39615,0.67213
-9.201,1.8957,1.4139,-1.1108,0.92722
-7.6727,3.9957,1.618,1.4173,4.9497
4.1086,-3.6725,-2.6454,-1.0412,0.29815
3.7728,2.9027,0.38831,0.72658,1.6113
-7.8188,-3.6921,0.22182,-1.9002,2.1513
6.5457,-1.9378,-0.91678,3.9082,1.8359
-0.87357,1.3002,-1.3575,1.368,3.5306
1.7169,-0.81842,1.6394,0.60664,-3.2468
-1.8042,2.9105,1.4879,-0.35802,-3.1358
-1.2554,4.6751,-1.1922,-3.9012,4.4125
-1.6953,-1.5732,0.5466,-1.9564,-4.1316
-2.1581,4.1728,-3.8085,1.6638,0.7336
-4.5426,8.0239,4.4583,3.9628,0.41127
-1.8389,6.2675,1.9898,2.4522,-0.32037
0.64698,3.8626,-0.23632,2.379,-2.4488
6.73,-1.5289,1.2834,0.23399,-0.078354
1.1236,5.5427,5.6053,0.73941,-3.8637
-0.73597,1.5074,0.093273,1.1084,-2.71
-2.3322,3.3651,1.5012,-0.60375,-0.74345
2.125,3.483,-2.597,-3.9626,-1.9877
3.3953,-0.68334,0.81423,1.4831,-2.9374
-3.2653,-1.9114,-2.5862,1.33,-2.8533
3.7244,2.8932,0.3577,-2.4027,1.5665
6.4863,-1.0896,5.1404,-1.0881,1.0377
0.11951,3.1489,5.0104,3.7619,0.88026
-1.669,0.87573,-0.89792,1.5475,2.4369
2.2401,-2.4147,3.6825,-1.4821,0.11477
0.90867,2.0835,-0.64711,-0.76468,-1.6316
-8.5851,-0.98915,-1.6356,-2.3776,-0.44684
-3.7259,0.54274,4.5562,-2.951,-5.4399
3.1202,-1.3299,-3.1434,2.5369,0.36444
3.8184,2.3632,1.6929,-2.4833,3.3897
-5.8022,1.5299,-0.80029,-3.3008,0.12732
-2.8099,-3.7467,0.91389,2.1126,-4.2412
-1.0098,-9.2768,3.2804,-1.6151,-2.433
4.7239,-4.7267,1.9682,-2.0454,3.8651
-8.4501,-4.7887,1.0223,-3.0154,3.7968
4.7896,-13.056,10.636,-3.7863,-1.3305
-5.8728,0.86771,-5.0947,-3.9084,3.9041
3.4223,1.2961,-0.6646,-2.8618,-2.7226
2.2203,0.22928,-0.13911,0.78559,2.492
1.0105,-2.2049,2.3273,0.78729,-1.3991
8.0509,-4.2963,3.4726,2.7537,2.181
-1.545,-5.8431,-0.41248,-6.3903,-0.8913
4.3481,-1.804,-1.8465,1.0912,-4.2996
2.4497,-1.9281,-1.5802,3.7379,-0.57634
-1.687,-7.5325,1.3356,-4.3456,-3.6419
-4.8259,-6.0031,-3.2114,2.7471,2.0113
4.4822,4.6832,0.73848,-0.29237,0.36306
-0.98277,-1.5064,-4.2144,-0.39849,-1.3822
-10.341,0.60432,1.5371,-2.0268,0.095394
3.2763,3.6186,2.4298,-0.17236,-6.4058
5.3816,0.80052,3.2912,0.73363,-0.33538
7.2988,1.618,0.94133,1.4949,1.8682
1.1091,1.8159,-0.47077,0.43831,-1.1111
-2.0076,2.9243,2.1464,2.2388,3.6348
-3.1224,-3.3618,1.261,0.55186,4.1892
1.2368,1.115,-5.2457,2.8441,2.4435
2.9048,-1.6425,1.1142,1.951,3.8894
2.4286,0.82902,0.2394,4.8146,2.809
-1.2261,8.6629,-2.3198,-0.57819,3.3468
2.2418,-0.49637,0.86105,0.90803,-0.4366
-2.2239,6.863,1.5434,-3.0303,5.9171
2.5803,0.4071,1.7612,-3.9183,-0.25559
-5.0955,-8.4171,-1.0989,-1.1807,-6.8817
-1.3401,2.5394,-4.6686,-7.5894,-2.255
-4.1844,-0.047776,4.2207,-2.6178,0.49582
-3.1019,-6.0865,-2.6477,1.1169,-4.1361
-0.84701,0.70194,3.7427,-2.0869,-0.47613
-1.0694,-2.7428,0.55448,2.3163,0.33647
-4.0097,3.3912,-1.4276,0.5374,1.0016
2.3161,-3.057,1.4446,2.0885,-0.054796
4.3104,-2.153,4.4846,0.63352,3.2584
-0.80243,0.8134,-0.2424,-1.5643,1.3924
-7.1351,-2.5825,-0.63001,0.20031,-3.8172
-1.1324,0.69772,-0.23879,-5.96,-5.5616
0.28509,-7.1403,0.25436,-4.9762,-2.9291
1.4413,1.7197,-2.0039,1.1529,-1.9803
-0.84197,-7.0599,-0.89655,5.3542,1.2118
2.177,3.2199,-2.143,0.38498,2.6997
4.2036,-7.8427,2.4568,-1.427,-5.1868
-0.1213,-3.5252,0.48507,-0.019553,-0.30741
2.2746,1.0668,4.6233,0.5154,2.5042
-9.7558,-0.49664,-3.3252,0.78378,3.1799
-2.9346,-4.7777,-2.8217,-2.1227,0.63097
2.868,3.0403,-0.39971,2.2427,-2.1313
2.5555,-1.4077,1.2115,1.1492,1.4926
4.9217,-2.7245,-1.3508,3.1452,0.65903
-0.87483,6.6987,3.4403,2.5407,-0.91928
-0.77882,-4.8429,-0.86305,-4.1157,-2.3404
-7.1472,6.9691,2.0685,0.2954,0.13201
-1.8506,-2.009,-8.698,4.1596,1.2099
-1.2732,10.854,6.6839,-5.6226,3.3068
3.7538,0.2008,1.8662,-3.1873,-0.7436
3.6624,1.8759,1.6456,-2.1964,0.89061
5.554,-0.71368,-1.5157,-7.3178,0.11192
2.3671,4.4767,-1.3338,-0.30897,3.0669
3.1325,-0.97076,2.634,0.49239,3.2654
-0.21847,-2.0898,0.51104,-6.1781,4.0074
6.1359,4.7979,-0.46773,-3.23,2.1439
3.0581,-0.59555,-1.9986,3.2695,1.3242
1.2124,-0.57104,-4.8863,1.1681,2.0709
4.9255,0.090462,1.6619,0.58747,-3.0285
-2.0592,4.9149,-0.35266,-2.3698,4.7738
5.0039,2.8116,-2.0865,1.2475,-2.8629
1.124,1.0404,0.53955,3.4366,-6.2095
-1.2845,4.3076,2.5732,1.1546,-3.8079
0.35183,-2.6867,-3.5439,0.83424,-3.2552
-7.0772,-1.9915,-1.5375,-1.5917,4.7515
3.2072,3.7101,2.4725,-1.0568,-2.0421
1.4656,3.4829,2.849,-2.995,-3.1933
-4.4921,-3.615,1.286,2.7785,-0.68367
-5.3856,-3.5808,3.7982,-5.2267,-1.5019
-5.6747,9.7682,2.7297,1.254,-4.3471
3.5147,-1.6742,-1.4968,2.1479,0.68889
4.8867,0.21089,3.8199,0.0099761,-0.51771
-0.052571,4.5092,-0.89661,-3.4902,-0.1284
2.7426,-0.20419,1.0132,3.4133,-0.11613
2.7232,4.7012,1.1633,1.4599,0.011001
4.2871,3.1457,-1.6386,-1.0755,-0.71517
4.0269,0.2293,-4.1017,-0.2521,-1.4913
3.8897,1.819,2.2362,-1.1563,-0.66603
3.1529,0.35624,3.4142,1.6539,0.41778
-3.4601,-0.70854,1.7066,-0.12401,0.29244
6.2093,-3.1998,-1.8458,1.3671,1.7061
1.5709,-0.84975,-0.23567,1.1419,0.65845
1.6157,-0.41537,-1.0521,-1.9153,-5.8302
2.6628,-3.3108,-0.073593,-2.1255,-0.31242
-1.8682,2.5343,-5.5053,-3.1617,-2.3092
2.8281,1.8405,-0.96,0.25967,0.95738
-8.0678,0.38232,0.16686,4.6277,2.7789
0.42605,-4.8413,-2.4937,2.825,2.2138
-1.5387,3.5973,-0.21482,-0.74941,-2.3584
-0.11164,3.6764,-3.6873,-0.95048,4.2835
3.7634,4.6287,1.9398,-4.7482,-1.7603
2.3435,-4.8423,-0.50718,-3.835,4.5575
0.1877,4.0526,-1.4437,1.5006,0.58841
2.0545,-4.255,-0.50879,-1.0144,0.62181
-1.3447,7.3225,-0.4334,2.0697,0.62429
-4.9468,-3.6483,-7.195,-1.7509,1.3439
4.9578,-1.7158,2.0284,-3.7636,-3.1898
1.3482,-2.543,-1.9316,-1.8613,2.4658
-2.7905,3.3498,0.097394,-2.7926,-4.5488
5.0593,-3.1864,-3.0845,0.19707,-2.1372
4.0319,-3.5001,-0.38719,-3.0468,4.3288
2.7847,0.31944,1.1989,-1.5545,2.1013
-1.0369,-2.2955,1.9235,3.1356,-2.8927
5.5851,-4.2696,2.2156,2.5331,-0.62453
7.2333,1.9854,1.5896,-1.8595,1.6369
6.025,-6.7145,1.4325,-0.24141,0.46932
1.2995,0.22613,-4.3661,-2.0789,-0.83177
6.1987,0.51016,1.5617,0.91103,2.2085
3.1621,-0.50997,0.028097,0.86341,-0.57088
5.3148,-0.1525,6.7024,1.5727,2.4908
3.6242,-4.1212,-3.7637,2.1259,0.86962
3.8796,-2.0939,5.2463,-1.0295,2.168
7.714,-3.1668,0.66268,1.0131,0.77786
0.84453,0.10298,0.25094,-2.4752,3.8773
2.6762,0.030439,-1.7549,1.312,-1.2517
2.1641,1.4126,-2.4636,-3.0962,2.7668
-10.046,-2.5036,-1.3038,-6.168,1.5831
-2.5452,1.374,-2.5959,0.75616,3.0567
-1.9138,-4.0837,-6.4996,4.0803,0.36388
1.5732,6.6661,7.36,-1.5474,-2.6259
-0.50604,4.2014,-1.0014,3.0126,1.508
5.1912,-3.5945,2.2007,0.67612,1.8629
-7.6477,-2.6178,2.1742,-4.5184,4.3633
4.2476,-6.0634,0.66302,1.0319,-1.9303
0.20718,-3.0279,1.2368,2.4379,1.3669
6.695,0.92159,-1.7663,1.7662,2.7012
2.8636,3.9063,1.3345,2.6055,1.4338
-9.7236,-3.1816,-2.6239,-2.0624,-1.259
-5.8137,-0.68461,1.4982,0.15134,2.8733
2.035,-1.4425,-2.8051,2.4178,-3.7885
-6.9141,1.1923,1.2214,2.9467,3.8046
1.0708,-0.84099,-2.1561,-1.2715,-2.9331
-1.0593,1.9751,0.42452,-2.159,-3.6996
-9.9752,4.1627,0.50995,4.2461,0.030102
-6.6817,2.7913,3.0261,-5.6703,5.0185
7.0221,2.571,1.6143,-3.4395,-0.77098
2.6937,-0.13386,-3.0478,-3.1492,1.303
2.6456,-0.71977,-1.7689,3.5541,0.6071
4.4419,-0.79908,1.3936,1.5862,2.3732
-7.4255,-0.87331,1.6926,0.14322,0.5029
2.7524,-3.5701,-1.9278,1.808,2.7642
1.909,-2.7184,0.0067267,-0.061517,-2.1169
-4.6148,-3.4221,1.4756,0.213,1.4777
-2.5556,-1.3426,1.0673,2.1163,-3.2567
3.7198,1.2015,-0.77342,-1.0466,0.63182
3.69,-2.5065,-0.26872,3.124,1.1816
3.8885,3.0347,1.016,0.30981,0.04073
-8.1004,-0.51961,2.3725,0.18463,-0.36165
-1.7873,-0.78332,-5.1134,1.2602,0.53343
-0.23555,2.0388,3.6091,0.22214,1.8659
7.8122,-6.3028,7.9768,3.8041,0.97709
2.0745,1.8729,-1.1728,0.73843,0.7918
1.2716,-3.1396,3.3734,3.3843,1.7753
-6.862,-6.8636,1.32,-0.27444,-4.5974
3.4572,5.8433,-0.64247,-3.6928,-3.4653
-1.6091,6.9429,-1.2311,3.5525,2.4393
-1.1024,3.4447,-4.2453,-0.67111,1.3244
-5.3944,-2.511,-1.6044,-3.4946,4.1385
-4.1076,-1.7961,4.8543,-0.065872,5.9396
6.0335,0.039898,-1.77,-2.4414,2.4086
5.0345,-3.8209,0.55006,0.96661,2.2485
0.090308,0.12284,2.9902,-1.8137,1.1239
3.3197,-2.1204,-1.8632,-0.89695,2.5019
4.6706,-3.8455,-0.88141,4.5135,0.6427
-4.1879,0.50582,1.6851,4.1541,3.9448
-3.6014,0.24526,-0.12136,5.4577,0.2699
5.6174,0.78595,1.6402,-2.686,-0.64603
5.3708,4.5996,0.34209,-4.3572,-1.0496
4.8072,2.8154,3.1844,1.3898,-3.3159
2.0336,1.2628,2.3512,-2.1964,-1.47
2.7163,4.0158,2.9972,4.2566,0.62789
-0.48806,5.9953,-4.0257,-4.4778,0.26785
